1749618900000,109511.28,109529,109462.01,109475.94
1749619200000,109475.94,109590.36,109360,109590.36
1749619500000,109590.36,109689.99,109430,109664.88
1749619800000,109647.9,109664.88,109430,109554.53
1749620100000,109557.24,109583.22,109430,109546.2
1749620400000,109546.19,109561.2,109390,109529.49
1749620700000,109561.2,109562.78,109350,109515.24
1749621000000,109515.25,109584.13,109380,109551.73
1749621300000,109551.73,109567.86,109360,109494.31
1749621600000,109509.9,109612.28,109360,109593.5
1749621900000,109593.5,109614.52,109440,109574.13
1749622200000,109573.66,109618.06,109430,109575.97
1749622500000,109575.97,109587.26,109380,109508.63
1749622800000,109508.63,109613.28,109380,109575.81
1749623100000,109575.81,109575.81,109300,109470.26
1749623400000,109484.4,109491.5,109300,109456.57
1749623700000,109456.57,109471.72,109310,109450.1
1749624000000,109462,109484.75,109340,109470.69
1749624300000,109450.1,109470.7,109300,109415.26
1749624600000,109412.95,109561.33,109300,109561.33
1749624900000,109561.34,109698.93,109410,109608.64
1749625200000,109607.3,109740.63,109520,109721.2
1749625500000,109721.21,109764.66,109510,109626.6
1749625800000,109627.3,109729.39,109500,109708.2
1749626100000,109706.34,109706.35,109560,109647.29
1749626400000,109649.26,109674.9,109540,109644.2
1749626700000,109627.1,109644.2,109500,109608.1
1749627000000,109608.12,109644.34,109440,109519.37
1749627300000,109600,109600,109460,109566.37
1749627600000,109559.7,109573.6,109430,109519.46
1749627900000,109519.47,109599.98,109430,109599.98
1749628200000,109599.99,109610.16,109440,109513.44
1749628500000,109513.44,109570,109380,109458.26
1749628800000,109496.2,109543.47,109400,109523.52
1749629100000,109530.49,109566.2,109430,109529.97
1749629400000,109529.49,109617.24,109430,109563.45
1749629700000,109565,109600.78,109400,109461.97
1749630000000,109461.98,109572.89,109390,109539.79
1749630300000,109541.45,109604.13,109430,109558.58
1749630600000,109545.6,109646.42,109450,109620.08
1749630900000,109620.07,109692.1,109480,109595.1
1749631200000,109599.49,109670.63,109520,109598.24
1749631500000,109596.78,109647.22,109480,109574.39
1749631800000,109574.39,109648.19,109420,109646
1749632100000,109646,109651.31,109490,109581.04
1749632400000,109600,109629.17,109360,109484.67
1749632700000,109482.11,109530.5,109350,109509.86
1749633000000,109516.29,109553.59,109360,109504.57
1749633300000,109504.57,109561.48,109380,109501.98
1749633600000,109491.6,109586.22,109380,109529.03
1749633900000,109529.03,109529.03,109380,109478.26
1749634200000,109479.25,109500,109300,109390.15
1749634500000,109392.6,109392.6,109230,109309.99
1749634800000,109309.99,109370,109190,109287.09
1749635100000,109285.35,109285.35,109170,109253.78
1749635400000,109253.79,109311.6,109160,109265.66
1749635700000,109265.67,109311.99,109150,109280.98
1749636000000,109265.5,109307.69,109150,109259.47
1749636300000,109259.46,109398.54,109210,109348.83
1749636600000,109337.9,109348.82,109240,109283.25
1749636900000,109337.9,109337.9,109210,109315.05
1749637200000,109315.05,109322.52,109200,109265.23
1749637500000,109261.92,109325.94,109249.09,109312.31
1749637800000,109307.44,109346.74,109220,109328.6
1749638100000,109335.13,109355.15,109230,109346.12
1749638400000,109328.7,109346.11,109190,109306.7
1749638700000,109306.69,109493.77,109220,109429.93
1749639000000,109429.92,109432,109360,109392.6
1749639300000,109396.77,109396.77,109320,109392.5
1749639600000,109392.6,109405.19,109310,109359.86
1749639900000,109359.86,109392.6,109250,109302.82
1749640200000,109302.78,109392.5,109250,109315.73
1749640500000,109315.73,109335.72,109210,109266
1749640800000,109269.23,109300.1,109210,109250
1749641100000,109250.01,109284.55,109190,109279.8
1749641400000,109279.99,109334.22,109200,109230
1749641700000,109280.06,109311.14,109200,109227.98
1749642000000,109227.99,109268.9,109190,109246.42
1749642300000,109246.47,109267.29,109190,109232.99
1749642600000,109232.98,109253.98,109200,109234.37
1749642900000,109218.2,109301.48,109200,109246.31
1749643200000,109273,109388.57,109144.1,109330.75
1749643500000,109325.49,109358.16,109152.73,109332.49
1749643800000,109330.89,109485.89,109290,109384.55
1749644100000,109382.36,109403.3,109150.62,109167.77
1749644400000,109167.77,109205.82,108990,109110.43
1749644700000,109110.42,109298.65,109080,109291.52
1749645000000,109291.52,109933,109230,109783.1
1749645300000,109782.6,109782.89,109450,109535.14
1749645600000,109535.15,109854.2,109460,109819.9
1749645900000,109819.9,109833.58,109574.25,109592.29
1749646200000,109592.28,109714.66,109550,109580.6
1749646500000,109578.6,109733.15,109569.47,109729.04
1749646800000,109672.9,109753.57,109530,109657.56
1749647100000,109657.56,109748.83,109570,109706.09
1749647400000,109706.09,109706.09,109550,109634.52
1749647700000,109634.52,109775.19,109560,109770
1749648000000,109748.9,109827.82,109680,109805.43
1749648300000,109805.42,109900,109720,109801.8
1749648600000,109801.8,109828.47,109270,109415.07
1749648900000,109412.32,109924.28,109320,109838.4
1749649200000,109852.1,109922.83,109660,109709.17
1749649500000,109700.53,109741.94,109343.13,109741.94
1749649800000,109734.27,109819.86,109610,109710.48
1749650100000,109706.22,109727,109530,109711.72
1749650400000,109711.71,109924.48,109640,109684.42
1749650700000,109684.43,109900.85,109662.9,109863.8
1749651000000,109868.7,110042.66,109670,110023.08
1749651300000,110013.16,110322,109890,110287
1749651600000,110309.23,110400,110170,110359.35
1749651900000,110356.33,110379.97,110130,110273.01
1749652200000,110274.95,110415.39,110130,110270
1749652500000,110389.35,110435.05,109850,109916.33
1749652800000,109975.1,110115.76,109750,110064.14
1749653100000,110074.7,110163.59,109800,109869.14
1749653400000,109869.15,110028.66,109730,109965.85
1749653700000,109965.84,109979.78,109770,109907.2
1749654000000,109886.8,110077.55,109800,110061.82
1749654300000,110061.82,110061.82,109740,109787
1749654600000,109792.12,109901.2,109630,109727.32
1749654900000,109727.28,109795.81,109630,109724.11
1749655200000,109726.67,109837.06,109660,109818.51
1749655500000,109811.54,109868.06,109580,109802.29
1749655800000,109799.16,109941.97,109750,109836.4
1749656100000,109813.9,109923.99,109730,109828.16
1749656400000,109827.11,109875.1,109650,109774.81
1749656700000,109774.79,109990.83,109680,109874.21
1749657000000,109874.21,109900.55,109710,109816.25
1749657300000,109816.26,109835.3,109640,109752.95
1749657600000,109755.9,109854.44,109650,109761.28
1749657900000,109761.28,109779,109430,109528.54
1749658200000,109526.1,109564.1,109330,109490.48
1749658500000,109490.8,109608,109430,109579.57
1749658800000,109490,109603.54,109390,109591.4
1749659100000,109589.14,109687.04,109493.99,109630.51
1749659400000,109639.32,109664.6,109470,109539.93
1749659700000,109539.91,109612.12,109460,109558.3
1749660000000,109558.4,109579.43,109450,109537.6
1749660300000,109506.37,109579.42,109390,109454.89
1749660600000,109454.61,109662.3,109400,109520.85
1749660900000,109520.86,109572,109350,109474.17
1749661200000,109474.18,109501,109350,109442.56
1749661500000,109449.28,109654.98,109360,109564.54
1749661800000,109564.25,109628.99,109490,109590.28
1749662100000,109590.28,109671.23,109500,109593.19
1749662400000,109593.2,109763,109550,109759.46
1749662700000,109759.46,109801.46,109660,109732
1749663000000,109699.53,109752.89,109580,109597.26
1749663300000,109597.27,109619,109410,109465.3
1749663600000,109465.83,109534.79,109280,109314.21
1749663900000,109314.21,109340,109110,109161.32
1749664200000,109153.97,109177.69,109060,109149.2
1749664500000,109171.55,109227.39,108950,109000
1749664800000,109002.1,109086.87,108760,108844.2
1749665100000,108844.18,109105.12,108750,109067.58
1749665400000,109067.57,109092.7,108800,108801.01
1749665700000,108801,108813.1,108500.01,108579.33
1749666000000,108579.33,108799.56,108460,108736.09
1749666300000,108736.09,108800.13,108529.28,108577.38
1749666600000,108571.7,108789.18,108420,108758.66
1749666900000,108758.65,108844.59,108590,108794.25
1749667200000,108794.24,108871.12,108730,108851.92
1749667500000,108851.91,108960.47,108750,108883.99
1749667800000,108883.99,108988.34,108780,108862.64
1749668100000,108862.65,108909.12,108680,108838.51
1749668400000,108850,108882.12,108660,108771.7
1749668700000,108771.7,108848.98,108550,108842.35
1749669000000,108842.35,108982.54,108710,108874.05
1749669300000,108874.05,108947.15,108730,108807.4
1749669600000,108807.4,108965.53,108750,108897.74
1749669900000,108897.75,109000,108810,108920.01
1749670200000,108920,108962.5,108640,108696.37
1749670500000,108693.96,108763.85,108560,108732.1
1749670800000,108730.03,108769.35,108570,108701.94
1749671100000,108701.96,108729.13,108540,108667.8
1749671400000,108667.8,108799.79,108560,108756.04
1749671700000,108751.88,108820.98,108630,108768.9
1749672000000,108768.9,108811.77,108500,108598.08
1749672300000,108598.07,108739.55,108450,108719.92
1749672600000,108719.94,108984.14,108610,108872.53
1749672900000,108872.52,108979.63,108810,108950.01
1749673200000,108870,108990.18,108860,108899.15
1749673500000,108899.15,108939.5,108820,108888.1
1749673800000,108888.1,108927.08,108810,108883.77
1749674100000,108883.77,108900,108820,108900
1749674400000,108899.99,108943.04,108810,108932.91
1749674700000,108932.91,108932.91,108808.99,108836.79
1749675000000,108836.79,108893.98,108800,108886.68
1749675300000,108883.12,109051.28,108820,108955.12
1749675600000,108960.18,109038.06,108860,108971.73
1749675900000,108955.6,109019.15,108890,108996.95
1749676200000,108996.96,109260.91,108910,109253.05
1749676500000,109253.06,109253.06,109100,109121.57
1749676800000,109121.57,109136.7,109079.8,109080.38
1749677100000,109080.37,109108.4,108871.08,108876.8
1749677400000,108872.52,108880,108578.49,108622.8
1749677700000,108681.47,108706.14,108444.59,108575.04
1749678000000,108575.03,108729.15,108510,108704.72
1749678300000,108704.72,108704.72,108576,108693.4
1749678600000,108693.42,108846.76,108650,108813.1
1749678900000,108813.09,108830.53,108330,108532.4
1749679200000,108493.9,108619.23,108340,108525.34
1749679500000,108522.49,108622.81,108390,108607.07
1749679800000,108605.51,108677.3,108550,108638.92
1749680100000,108638.92,108643,108420,108455.14
1749680400000,108456.42,108477.3,108210,108250.1
1749680700000,108266.91,108366.65,108010,108320.49
1749681000000,108330.1,108360.02,108150,108298.02
1749681300000,108298.01,108369.88,108110,108197.11
1749681600000,108191.29,108358.46,108130,108351.45
1749681900000,108353.72,108462.8,108260,108423.4
1749682200000,108423.62,108508,108350,108450.24
1749682500000,108450.23,108480,108380,108480
1749682800000,108444.9,108530.62,108300,108499.46
1749683100000,108499.46,108554.45,108410,108535.81
1749683400000,108531.72,108543.7,108440,108462.78
1749683700000,108462.78,108600,108400,108547.82
1749684000000,108547.79,108658.92,108480,108588.87
1749684300000,108588.86,108652.32,108510,108627.39
1749684600000,108627.38,108666,108550,108629.13
1749684900000,108629.13,108734.34,108570,108721.86
1749685200000,108721.86,108721.86,108655.83,108696.68
1749685500000,108694.73,108720.1,108580,108631.88
1749685800000,108641.69,108725,108590,108708.72
1749686100000,108708.71,108709.67,108610,108669.37
1749686400000,108701.9,108721.34,108560,108621.2
1749686700000,108621.2,108695.01,108570,108680.86
1749687000000,108680.87,108719.17,108590,108590
1749687300000,108639.51,108725.11,108600,108667.45
1749687600000,108669.47,108853.74,108600,108777.83
1749687900000,108777.82,108780.92,108520,108544.11
1749688200000,108544.92,108581.1,108420,108465.05
1749688500000,108475.8,108595.74,108348.52,108595.74
1749688800000,108595.74,108702.69,108490,108662.8
1749689100000,108699.58,108737.3,108610,108684.94
1749689400000,108709.4,108789.51,108620,108764.27
1749689700000,108764.27,108769.9,108690,108728.81
1749690000000,108735.1,108735.1,108532.2,108539.4
1749690300000,108539.4,108721,108520,108674.18
1749690600000,108674.18,108719.99,108500,108592.49
1749690900000,108590.7,108704.7,108506.2,108650
1749691200000,108650,108667.53,108410,108453.63
1749691500000,108453.63,108509.65,108394.12,108439.6
1749691800000,108439.6,108479.6,108260,108355
1749692100000,108364.21,108446.07,108240,108446.07
1749692400000,108446.07,108546.88,108359.8,108502.32
1749692700000,108502.32,108508.78,108260,108381.03
1749693000000,108381.03,108535.28,108300,108496.46
1749693300000,108496.47,108551.27,108400,108549.77
1749693600000,108549.77,108744.35,108420,108730.91
1749693900000,108730.91,108792.22,108590,108685.98
1749694200000,108691,108737.45,108580,108664.89
1749694500000,108664.89,108719.2,108520,108627.11
1749694800000,108627.32,108671.03,108490,108629
1749695100000,108629,108660.16,108520,108604.35
1749695400000,108604.35,108644.57,108480,108569.57
1749695700000,108569.58,108652.72,108470,108625.03
1749696000000,108625.04,108629.1,108440,108489.94
1749696300000,108489.94,108554.3,108380,108540.98
1749696600000,108540.98,108646.76,108480,108533.44
1749696900000,108530.62,108572.72,106888,108411.57
1749697200000,108433.6,108470.87,108260,108315.25
1749697500000,108315.25,108483.76,108290,108474.93
1749697800000,108480.35,108483.59,108290,108344.03
1749698100000,108357.4,108357.5,108130,108253.25
1749698400000,108249.6,108253.26,107640,107877.61
1749698700000,107879.7,107919.42,107660,107897.92
1749699000000,107760,108019.3,107750,107964.95
1749699300000,107972.1,108025.46,107870,107967.22
1749699600000,107967.21,108054,107890,108050.96
1749699900000,108062.08,108098.74,107920,107975.53
1749700200000,107975.53,107999.1,107830,107898.54
